year,depth_to_water,longitude,latitude
2022,42.35,-116.99755,34.91283
2022,43,-116.99755,34.91283
2022,43.72,-116.99755,34.91283
2022,32.8,-118.15297,33.89002
2022,33.23,-118.15297,33.89002
2023,33.39,-118.15297,33.89002
2023,32.84,-118.15297,33.89002
2022,32.78,-118.15302,33.89016
2022,33.18,-118.15302,33.89016
2023,33.3,-118.15302,33.89016
2023,32.8,-118.15302,33.89016
2022,32.07,-118.15338,33.89024
2022,32.44,-118.15338,33.89024
2023,32.57,-118.15338,33.89024
2023,32,-118.15338,33.89024
2022,32.96,-118.15328,33.89056
2022,33.33,-118.15328,33.89056
2023,33.39,-118.15328,33.89056
2023,32.9,-118.15328,33.89056
2022,33.02,-118.15328,33.89007
2022,33.4,-118.15328,33.89007
2023,33.51,-118.15328,33.89007
2023,32.98,-118.15328,33.89007
2022,12.13,-120.53686,34.72569
2022,11.54,-120.53686,34.72569
2022,11.63,-120.53686,34.72569
2023,11.77,-120.53686,34.72569
2022,26.02,-120.53162,34.7243
2022,17.04,-120.53153,34.72376
2022,17.17,-120.53153,34.72376
2023,16.35,-120.53153,34.72376
2022,24.55,-120.53109,34.72365
2022,24.6,-120.53109,34.72365
2022,24.82,-120.53109,34.72365
2023,25.13,-120.53109,34.72365
2022,8.77,-120.53422,34.72276
2023,20.7,-119.01784,36.04341
2023,29.36,-119.01784,36.04341
2023,30.2,-119.01789,36.04335
2023,21.57,-119.01789,36.04335
2023,27.46,-119.01814,36.04337
2023,30.3,-119.01774,36.04333
2023,21.63,-119.01774,36.04333
2023,17.95,-119.01814,36.04337
2023,26.61,-118.14376,33.81551
2023,26.76,-118.14369,33.81529
2022,22.02,-122.10214,37.64894
2022,20.5,-117.6931,34.38033
2022,29.58,-117.6931,34.38033
2022,36.08,-117.6931,34.38033
2023,30.45,-119.01797,36.04328
2023,20.87,-119.01797,36.04328
2023,26.64,-118.14376,33.8155
2023,25.93,-118.1435,33.81547
2023,25.92,-118.14342,33.81536
2023,25.92,-118.14346,33.81545
2023,25.97,-118.14344,33.81539
2022,22.56,-122.10373,37.64821
2022,22.76,-122.10291,37.64773
2022,23.25,-117.69402,34.37998
2022,35.58,-117.69402,34.37998
2022,36.67,-117.69402,34.37998
2022,41.75,-117.01638,32.59473
2022,38.11,-117.01638,32.59473
2022,38.49,-117.01638,32.59473
2022,39.95,-117.01638,32.59473
2022,38.52,-117.01638,32.59473
2023,38.1,-117.01638,32.59473
2023,38.05,-117.01638,32.59473
2023,38,-117.01638,32.59473
2023,37.85,-117.01638,32.59473
2023,37.82,-117.01638,32.59473
2023,37.65,-117.01638,32.59473
2022,37.76,-117.01636,32.59473
2022,38.28,-117.01636,32.59473
2023,37.52,-117.01636,32.59473
2022,46.57,-117.01571,32.59458
2022,47.55,-117.01571,32.59458
2023,46.93,-117.01571,32.59458
2022,40.91,-117.01626,32.59419
2022,39.95,-117.01626,32.59419
2022,40,-117.01626,32.59419
2022,39.17,-117.01626,32.59419
2022,40.7,-117.01626,32.59419
2023,39.73,-117.01626,32.59419
2023,40.63,-117.01626,32.59419
2023,40,-117.01626,32.59419
2023,39.62,-117.01626,32.59419
2023,39.24,-117.01626,32.59419
2023,39.33,-117.01626,32.59419
2022,30.89,-117.01719,32.59369
2022,31.38,-117.01719,32.59369
2023,30.56,-117.01719,32.59369
2022,32.39,-117.01668,32.59424
2022,33.73,-117.01668,32.59424
2023,32.72,-117.01668,32.59424
2022,42.95,-117.01659,32.59473
2022,42.84,-117.01659,32.59473
2022,37.68,-117.01659,32.59473
2022,37.63,-117.01659,32.59473
2022,37.72,-117.01659,32.59473
2023,37.68,-117.01659,32.59473
2023,37.62,-117.01659,32.59473
2023,37.51,-117.01659,32.59473
2023,37.35,-117.01659,32.59473
2023,37.37,-117.01659,32.59473
2023,37.32,-117.01659,32.59473
2022,36.15,-117.0167,32.59443
2022,36.53,-117.0167,32.59443
2023,35.71,-117.0167,32.59443
2022,34.42,-117.01659,32.59397
2022,32.71,-117.01659,32.59397
2022,29.86,-117.01637,32.59399
2022,30.29,-117.01637,32.59399
2023,29.32,-117.01637,32.59399
2022,42.09,-117.0158,32.59428
2023,41.98,-117.0158,32.59428
2022,16.52,-117.8412,33.71813
2022,15.78,-117.8412,33.71813
2023,12.54,-117.8412,33.71813
2022,21.17,-117.84122,33.71812
2022,21.12,-117.84122,33.71812
2023,18.06,-117.84122,33.71812
2022,10.28,-117.84196,33.71778
2022,9.12,-117.84196,33.71778
2023,9.9,-117.84196,33.71778
2022,21.23,-117.84197,33.71779
2022,21.29,-117.84197,33.71779
2023,18.27,-117.84197,33.71779
2022,8.86,-118.11165,33.75774
2023,3.45,-118.11165,33.75774
2022,11.41,-122.28954,37.80395
2023,7.91,-122.28954,37.80395
2022,11,-122.28954,37.80384
2023,7.81,-122.28954,37.80384
2022,10.89,-122.28978,37.80381
2023,7.29,-122.28978,37.80381
2022,10.56,-122.28956,37.80375
2023,7,-122.28956,37.80375
2022,23.32,-122.15844,37.72272
2022,24.82,-122.15856,37.72194
2022,21.04,-118.13785,33.78608
2022,21.04,-118.138,33.78619
2022,21.37,-118.138,33.78619
2022,9.71,-122.62437,38.25026
2022,10.81,-122.62437,38.25026
2023,8.1,-122.62437,38.25026
2023,8.78,-122.62437,38.25026
2022,9.69,-122.62465,38.2503
2022,7.31,-122.62465,38.2503
2023,7.92,-122.62465,38.2503
2023,8.65,-122.62465,38.2503
2022,9.5,-122.6247,38.25021
2022,7.18,-122.6247,38.25021
2023,11.69,-122.6247,38.25021
2023,11.72,-122.6247,38.25021
2022,10.41,-122.62445,38.25044
2022,11.31,-122.62445,38.25044
2023,7.9,-122.62445,38.25044
2023,9.38,-122.62445,38.25044
2022,7.61,-122.62498,38.24939
2022,8,-122.62498,38.24939
2023,6.64,-122.62498,38.24939
2023,7.41,-122.62498,38.24939
2022,9.52,-122.62472,38.25023
2022,9.8,-122.62472,38.25023
2023,8.36,-122.62472,38.25023
2023,9.15,-122.62472,38.25023
2022,8.75,-122.62531,38.24957
2022,12.3,-122.62531,38.24957
2023,9.94,-122.62531,38.24957
2023,11.17,-122.62531,38.24957
2022,10.02,-122.6244,38.25015
2022,11.01,-122.6244,38.25015
2023,8.19,-122.6244,38.25015
2023,8.83,-122.6244,38.25015
2022,8.83,-122.62463,38.25042
2022,9.91,-122.62463,38.25042
2023,7.13,-122.62463,38.25042
2023,8.07,-122.62463,38.25042
2022,8.38,-122.62492,38.25013
2022,9.39,-122.62492,38.25013
2023,7.02,-122.62492,38.25013
2023,6.85,-122.62492,38.25013
2022,6.51,-122.62466,38.24997
2022,7.31,-122.62466,38.24997
2023,5.21,-122.62466,38.24997
2023,7.02,-122.62466,38.24997
2022,8.3,-122.62603,38.24902
2023,7.39,-122.62603,38.24902
2023,9,-122.62603,38.24902
2022,7.42,-122.62479,38.24991
2022,7.8,-122.62479,38.24991
2023,6.16,-122.62479,38.24991
2023,6.94,-122.62479,38.24991
2022,6.91,-122.62498,38.2494
2022,7.71,-122.62498,38.2494
2023,6.58,-122.62498,38.2494
2023,7.07,-122.62498,38.2494
2022,8.59,-122.62624,38.24853
2023,6.32,-122.62624,38.24853
2023,6.91,-122.62624,38.24853
2022,8.04,-122.62531,38.24958
2022,8.62,-122.62531,38.24958
2023,7.35,-122.62531,38.24958
2023,8.22,-122.62531,38.24958
2022,8.16,-122.62502,38.24872
2023,5.43,-122.62502,38.24872
2023,7.3,-122.62502,38.24872
2022,9.03,-122.62528,38.24986
2023,7.33,-122.62528,38.24986
2023,8.73,-122.62528,38.24986
2022,63.94,-119.55572,36.51259
2022,65.67,-119.55572,36.51259
2023,67.2,-119.55572,36.51259
2022,66.54,-119.55689,36.51375
2022,68.29,-119.55689,36.51375
2023,69.55,-119.55689,36.51375
2022,64.96,-119.55667,36.51285
2022,66.59,-119.55667,36.51285
2023,67.79,-119.55667,36.51285
2022,25.51,-118.15015,33.85905
2022,26.1,-118.15015,33.85905
2023,25.15,-118.15015,33.85905
2023,23.99,-118.15015,33.85905
2022,25.21,-118.14982,33.85906
2022,25.6,-118.14982,33.85906
2023,24.78,-118.14982,33.85906
2023,23.85,-118.14982,33.85906
2022,24.8,-118.14984,33.85853
2022,25.65,-118.14984,33.85853
2023,22.9,-118.14984,33.85853
2023,23.24,-118.14984,33.85853
2022,43.16,-118.27801,33.83248
2022,43.21,-118.27801,33.83248
2022,41.09,-118.27765,33.83306
2022,41.4,-118.27765,33.83306
2022,40.68,-118.2769,33.83254
2022,40.43,-118.2769,33.83254
2022,10.82,-118.20944,33.78113
2022,11.11,-118.20944,33.78113
2022,16.22,-121.28418,37.81145
2022,17,-121.28418,37.81145
2022,16.58,-121.28418,37.81145
2023,15.36,-121.28418,37.81145
2023,13.54,-121.28418,37.81145
2023,13.17,-121.28418,37.81145
2022,21.61,-121.27765,37.81047
2022,26.38,-121.27765,37.81047
2022,25.18,-121.27765,37.81047
2022,25.5,-121.27765,37.81047
2023,20.62,-121.27765,37.81047
2023,19.35,-121.27765,37.81047
2023,19.16,-121.27765,37.81047
2022,18.71,-121.27596,37.813
2022,19.75,-121.27596,37.813
2022,21.2,-121.27596,37.813
2022,21.76,-121.27596,37.813
2023,19.2,-121.27596,37.813
2023,17,-121.27596,37.813
2023,20.13,-121.27596,37.813
2022,11.15,-121.29212,37.80532
2022,12.05,-121.29212,37.80532
2022,12.4,-121.29212,37.80532
2022,12.3,-121.29212,37.80532
2023,8.39,-121.29212,37.80532
2023,7.11,-121.29212,37.80532
2023,9.45,-121.29212,37.80532
2022,24.11,-121.27102,37.81288
2022,28.19,-121.27102,37.81288
2022,27.75,-121.27102,37.81288
2022,24.7,-121.27102,37.81288
2023,18.17,-121.27102,37.81288
2023,19.97,-121.27102,37.81288
2023,22.63,-121.27102,37.81288
2022,22.76,-121.26767,37.80828
2022,25.84,-121.26767,37.80828
2022,25.15,-121.26767,37.80828
2022,23.25,-121.26767,37.80828
2023,17.94,-121.26767,37.80828
2023,17.8,-121.26767,37.80828
2023,19.22,-121.26767,37.80828
2022,22.11,-121.27729,37.80818
2022,25.34,-121.27729,37.80818
2022,23.4,-121.27729,37.80818
2022,26.08,-121.27729,37.80818
2023,20.91,-121.27729,37.80818
2023,17.83,-121.27729,37.80818
2023,17.84,-121.27729,37.80818
2022,18.35,-121.26989,37.80527
2022,21.81,-121.26989,37.80527
2022,21.36,-121.26989,37.80527
2022,18.65,-121.26989,37.80527
2023,14.02,-121.26989,37.80527
2023,13.55,-121.26989,37.80527
2023,14.6,-121.26989,37.80527
2022,3.97,-120.64059,36.98565
2022,4.91,-120.64059,36.98565
2022,5.27,-120.64059,36.98565
2022,6.15,-120.64059,36.98565
2023,1.9,-120.64059,36.98565
2023,3.67,-120.64059,36.98565
2023,5.1,-120.64059,36.98565
2022,20.95,-117.70087,33.62106
2022,20.72,-117.70087,33.62106
2023,18.15,-117.70087,33.62106
2023,17.6,-117.70087,33.62106
2023,18.01,-117.70087,33.62106
2022,20.8,-117.70031,33.62105
2022,20.85,-117.70031,33.62105
2023,18.38,-117.70031,33.62105
2023,17.51,-117.70031,33.62105
2023,17.63,-117.70031,33.62105
2022,70.83,-118.11745,34.06283
2022,71.25,-118.11745,34.06283
2023,71.17,-118.11745,34.06283
2023,68.22,-118.11745,34.06283
2022,57.58,-118.4135,34.15014
2022,57.49,-118.4135,34.15014
2022,57.66,-118.4135,34.15014
2022,57.82,-118.4135,34.15014
2023,57.75,-118.4135,34.15014
2023,57.08,-118.4135,34.15014
2022,56.6,-118.41361,34.15013
2022,56.57,-118.41361,34.15013
2022,56.75,-118.41361,34.15013
2022,56.91,-118.41361,34.15013
2023,56.72,-118.41361,34.15013
2023,55.76,-118.41361,34.15013
2022,59.5,-118.41357000000001,34.14999
2022,59.45,-118.41357000000001,34.14999
2022,59.69,-118.41357000000001,34.14999
2022,60.04,-118.41357000000001,34.14999
2023,60.1,-118.41357000000001,34.14999
2023,58.28,-118.41357000000001,34.14999
2022,11.56,-117.11445,32.6613
2022,11.45,-117.11445,32.6613
2023,11.26,-117.11445,32.6613
2022,12.91,-117.114,32.66105
2022,12.82,-117.114,32.66105
2023,12.59,-117.114,32.66105
2022,12.28,-117.11432,32.66132
2022,12.18,-117.11432,32.66132
2023,11.88,-117.11432,32.66132
2022,52.38,-118.37277,33.94366
2022,51.48,-118.37277,33.94366
2022,51.03,-118.37277,33.94366
2022,51.26,-118.37277,33.94366
2022,51.44,-118.37277,33.94366
2023,50.85,-118.37277,33.94366
2023,49.62,-118.37277,33.94366
2023,49.08,-118.37277,33.94366
2022,53.11,-118.37413,33.94193
2022,52.47,-118.37413,33.94193
2022,52.21,-118.37413,33.94193
2022,52.3,-118.37413,33.94193
2022,52.36,-118.37413,33.94193
2023,52.36,-118.37413,33.94193
2022,21.82,-122.25713,38.11028
2023,19.24,-122.25713,38.11028
2023,20.17,-122.25713,38.11028
2022,19.94,-122.25719,38.1104
2023,17.64,-122.25719,38.1104
2023,19.17,-122.25719,38.1104
2022,18.31,-122.25721,38.11055
2023,15.18,-122.25721,38.11055
2023,17.52,-122.25721,38.11055
2022,18.13,-122.25731,38.11055
2023,15.89,-122.25731,38.11055
2023,17.24,-122.25731,38.11055
2022,18.15,-122.25741,38.11055
2023,15.85,-122.25741,38.11055
2023,17.21,-122.25741,38.11055
2022,18.34,-122.25744,38.11044
2023,14.82,-122.25744,38.11044
2023,16.8,-122.25744,38.11044
2022,18.25,-122.25756,38.11038
2023,14.54,-122.25756,38.11038
2023,15.44,-122.25756,38.11038
2022,20.52,-122.2572,38.11016
2023,17.63,-122.2572,38.11016
2023,19.34,-122.2572,38.11016
2022,21.4,-122.25702,38.11041
2023,19.42,-122.25702,38.11041
2023,20.83,-122.25702,38.11041
2022,18.9,-122.25698,38.11055
2023,17.08,-122.25698,38.11055
2023,18.84,-122.25698,38.11055
2022,19.91,-122.25727,38.11034
2023,18.35,-122.25727,38.11034
2023,18.41,-122.25727,38.11034
2022,18.32,-122.25738,38.1104
2023,14.98,-122.25738,38.1104
2023,16.82,-122.25738,38.1104
2022,18.22,-122.25738,38.11044
2023,14.86,-122.25738,38.11044
2023,18.68,-122.25738,38.11044
2022,17.84,-122.25739,38.1105
2023,14.52,-122.25739,38.1105
2023,18.39,-122.25739,38.1105
2022,23.38,-118.28406,34.05735
2022,23.4,-118.28406,34.05735
2022,22.31,-118.28406,34.05735
2023,22.13,-118.28406,34.05735
2022,21.7,-118.28411,34.05726
2022,21.15,-118.28411,34.05726
2022,20.55,-118.28411,34.05726
2023,20.51,-118.28411,34.05726
2022,33.14,-118.34259,34.01488
2022,33.7,-118.34259,34.01488
2023,32.03,-118.34259,34.01488
2022,84.43,-117.9095,33.86109
2022,86.89,-117.9095,33.86109
2023,83.59,-117.9095,33.86109
2023,75.19,-117.9095,33.86109
2022,75.32,-117.90948,33.86109
2022,75.6,-117.90948,33.86109
2023,76.87,-117.90948,33.86109
2023,73.58,-117.90948,33.86109
2022,85.25,-117.90888,33.86176
2022,87.65,-117.90888,33.86176
2023,84.41,-117.90888,33.86176
2023,76,-117.90888,33.86176
2022,84.5,-117.90916,33.86045
2022,87.18,-117.90916,33.86045
2023,83.81,-117.90916,33.86045
2023,75,-117.90916,33.86045
2022,76.64,-117.90916,33.86047
2022,76.24,-117.90916,33.86047
2023,76.75,-117.90916,33.86047
2023,72.79,-117.90916,33.86047
2022,85.78,-117.9087,33.86066
2022,88.43,-117.9087,33.86066
2023,85,-117.9087,33.86066
2023,76.15,-117.9087,33.86066
2022,81.95,-117.90869000000001,33.86067
2022,84.6,-117.90869000000001,33.86067
2023,81.8,-117.90869000000001,33.86067
2023,75.18,-117.90869000000001,33.86067
2022,78.35,-117.90892,33.861
2022,79.53,-117.90892,33.861
2023,79.2,-117.90892,33.861
2023,71.44,-117.90892,33.861
2022,77.1,-117.90891,33.86074
2022,77.75,-117.90891,33.86074
2023,78.1,-117.90891,33.86074
2023,71.36,-117.90891,33.86074
2022,84.36,-117.90943,33.86085
2022,86.96,-117.90943,33.86085
2023,83.61,-117.90943,33.86085
2023,75.11,-117.90943,33.86085
2022,84.43,-117.9092,33.86103
2022,87.04,-117.9092,33.86103
2023,83.64,-117.9092,33.86103
2023,75.15,-117.9092,33.86103
2022,84.28,-117.90916,33.86072
2022,86.91,-117.90916,33.86072
2023,83.57,-117.90916,33.86072
2023,74.97,-117.90916,33.86072
2022,133.42,-118.31978,33.78937
2022,133.15,-118.31978,33.78937
2022,133.49,-118.31978,33.78937
2023,133.4,-118.31978,33.78937
2022,136.04,-118.31962,33.7892
2022,135.75,-118.31962,33.7892
2022,136.11,-118.31962,33.7892
2023,135.96,-118.31962,33.7892
2022,136.09,-118.31984,33.78908
2022,135.84,-118.31984,33.78908
2022,136.24,-118.31984,33.78908
2023,136.08,-118.31984,33.78908
2022,51.31,-118.04073,34.01478
2022,49.62,-118.04073,34.01478
2023,49.43,-118.04073,34.01478
2022,50.6,-118.04062,34.01477
2022,49.21,-118.04062,34.01477
2023,49.21,-118.04062,34.01477
2022,49.85,-118.04059,34.01469
2022,49.25,-118.04059,34.01469
2023,48.56,-118.04059,34.01469
2022,51.55,-118.04079,34.01478
2022,49.26,-118.04079,34.01478
2023,49.54,-118.04079,34.01478
2022,78.12,-118.04078,34.01493
2022,78.8,-118.04078,34.01493
2023,68.54,-118.04078,34.01493
2022,78.67,-118.0406,34.015
2022,79.19,-118.0406,34.015
2023,69.48,-118.0406,34.015
2022,78.53,-118.04083,34.01508
2023,69.11,-118.04083,34.01508
2022,77.07,-118.04093,34.01541
2022,78.71,-118.04093,34.01541
2023,66.82,-118.04093,34.01541
2022,79.2,-118.04057,34.01456
2022,79.53,-118.04057,34.01456
2023,71.51,-118.04057,34.01456
2022,76.8,-118.04132,34.01529
2022,78.62,-118.04132,34.01529
2023,66.54,-118.04132,34.01529
2022,41.38,-118.26399,33.82478
2022,40.4,-118.26399,33.82478
2022,41.11,-118.26399,33.82478
2023,40.8,-118.26399,33.82478
2023,39.47,-118.26399,33.82478
2022,40.35,-118.26428,33.82462
2022,40.46,-118.26428,33.82462
2022,41.05,-118.26428,33.82462
2023,40.88,-118.26428,33.82462
2023,39.78,-118.26428,33.82462
2022,40.19,-118.26427,33.82443
2022,40.86,-118.26427,33.82443
2023,40.74,-118.26427,33.82443
2023,39.89,-118.26427,33.82443
2022,18.78,-118.18432,34.10592
2022,22.47,-118.18432,34.10592
2023,13.45,-118.18432,34.10592
2023,17.05,-118.18432,34.10592
2022,24.74,-118.18445,34.10611
2022,29.05,-118.18445,34.10611
2023,16.78,-118.18445,34.10611
2023,21.89,-118.18445,34.10611
2022,18.67,-118.18431,34.10589
2022,22.3,-118.18431,34.10589
2023,13.44,-118.18431,34.10589
2023,16.75,-118.18431,34.10589
2022,18.89,-118.1844,34.10598
2022,23.95,-118.1844,34.10598
2023,12.58,-118.1844,34.10598
2023,16.74,-118.1844,34.10598
2022,102.58,-119.79464,36.72331
2022,102.32,-119.79464,36.72331
2023,100.98,-119.79464,36.72331
2022,102.4,-119.79277,36.72315
2022,101.98,-119.79277,36.72315
2023,100.41,-119.79277,36.72315
2022,97.52,-119.79184,36.72046
2022,97.3,-119.79184,36.72046
2023,96.1,-119.79184,36.72046
2022,97.35,-119.79038,36.71971
2022,97.41,-119.79038,36.71971
2023,96.07,-119.79038,36.71971
2022,77.7,-117.90905,33.86087
2022,78.4,-117.90905,33.86087
2022,102,-119.79237,36.72237
2022,101.48,-119.79237,36.72237
2023,100.16,-119.79237,36.72237
2022,103.13,-119.79541,36.72258
2022,103.07,-119.79541,36.72258
2023,101.47,-119.79541,36.72258
2022,29.15,-118.37292,34.02926
2023,25.38,-118.37292,34.02926
2022,27.75,-118.37292,34.02923
2023,24.38,-118.37292,34.02923
2022,61.6,-118.37294,34.02911
2023,60.49,-118.37294,34.02911
2022,27.5,-118.37291,34.02911
2023,23.79,-118.37291,34.02911
2022,22.17,-118.37439,34.03027
2023,20.15,-118.37439,34.03027
2022,22.84,-118.37438,34.03025
2023,21.8,-118.37438,34.03025
2023,32.49,-121.28552,38.74791
2023,34.25,-121.28551,38.74825
2023,35.3,-121.28591,38.74844
2023,33.37,-121.2856,38.7487
2023,27.26,-121.28596,38.74739
2023,34.27,-121.28596,38.74829
2023,34.43,-121.2861,38.74829
2023,40.9,-121.28599,38.74772
2023,32.22,-121.28573,38.7481
2023,319,-121.28584,38.7485
2022,11.78,-122.06066,37.95284
2022,12.97,-122.06066,37.95284
2022,14,-122.06066,37.95284
2022,13.27,-122.06066,37.95284
2023,8.89,-122.06066,37.95284
2023,12.05,-122.06066,37.95284
2023,13.44,-122.06066,37.95284
2022,11.46,-122.06039,37.95323
2022,12.79,-122.06039,37.95323
2022,13.85,-122.06039,37.95323
2022,13.11,-122.06039,37.95323
2023,8.03,-122.06039,37.95323
2023,12.89,-122.06039,37.95323
2023,13.28,-122.06039,37.95323
2022,10.62,-122.06059,37.95347
2022,11.79,-122.06059,37.95347
2022,12.81,-122.06059,37.95347
2022,12.18,-122.06059,37.95347
2023,7.67,-122.06059,37.95347
2023,9.63,-122.06059,37.95347
2023,12.51,-122.06059,37.95347
2022,23.14,-115.52614,32.97625
2022,22.88,-115.52614,32.97625
2023,23.67,-115.52614,32.97625
2023,23.18,-115.52614,32.97625
2022,22.76,-115.52589,32.97619
2022,22.65,-115.52589,32.97619
2023,22.84,-115.52589,32.97619
2023,23.02,-115.52589,32.97619
2022,22.6,-115.52663,32.97635
2022,22.65,-115.52663,32.97635
2023,23.15,-115.52663,32.97635
2023,22.98,-115.52663,32.97635
2022,23.29,-115.52617,32.97646
2022,23.11,-115.52617,32.97646
2023,23.25,-115.52617,32.97646
2023,23.47,-115.52617,32.97646
2022,4.99,-122.2265,37.79362
2022,5.18,-122.2265,37.79362
2022,6.36,-122.2265,37.79362
2022,6.56,-122.2265,37.79362
2023,4.71,-122.2265,37.79362
2023,3.06,-122.2265,37.79362
2023,5.56,-122.2265,37.79362
2022,4.01,-122.22652,37.79371
2022,3.95,-122.22652,37.79371
2022,4.92,-122.22652,37.79371
2022,5.41,-122.22652,37.79371
2023,3.14,-122.22652,37.79371
2023,2.88,-122.22652,37.79371
2023,4.4,-122.22652,37.79371
2022,7.2,-122.22638,37.79359
2022,7.16,-122.22638,37.79359
2022,10.05,-122.22638,37.79359
2022,6.23,-122.22638,37.79359
2023,4.66,-122.22638,37.79359
2023,2.91,-122.22638,37.79359
2023,7.62,-122.22638,37.79359
2022,6.33,-122.22655,37.79359
2022,6.4,-122.22655,37.79359
2022,8.3,-122.22655,37.79359
2022,7.11,-122.22655,37.79359
2023,5.2,-122.22655,37.79359
2023,3.31,-122.22655,37.79359
2023,6.92,-122.22655,37.79359
2022,11.25,-122.22689,37.7934
2022,9.38,-122.22689,37.7934
2022,11.68,-122.22689,37.7934
2022,12.98,-122.22689,37.7934
2023,10.72,-122.22689,37.7934
2023,6.83,-122.22689,37.7934
2023,9.64,-122.22689,37.7934
2022,5.93,-122.15068,37.64179
2022,5.85,-122.15068,37.64179
2022,5.75,-122.15068,37.64179
2023,4.7,-122.15068,37.64179
2023,4.8,-122.15068,37.64179
2023,4.9,-122.15068,37.64179
2022,7.57,-122.15258,37.64272
2022,7.24,-122.15258,37.64272
2022,7.19,-122.15258,37.64272
2023,6.72,-122.15258,37.64272
2023,6.59,-122.15258,37.64272
2022,7.78,-122.1433,37.64628
2022,6.94,-122.1433,37.64628
2022,6.61,-122.1433,37.64628
2023,6.98,-122.1433,37.64628
2023,7.12,-122.1433,37.64628
2022,8.55,-122.1526,37.64469
2022,8.2,-122.1526,37.64469
2022,8.25,-122.1526,37.64469
2023,7.65,-122.1526,37.64469
2023,7.51,-122.1526,37.64469
2023,7.68,-122.1526,37.64469
2022,8.87,-122.14793,37.64241
2022,8.72,-122.14793,37.64241
2022,8.96,-122.14793,37.64241
2023,6.64,-122.14793,37.64241
2023,7.35,-122.14793,37.64241
2023,7.76,-122.14793,37.64241
2022,2.13,-122.15053,37.6461
2022,2.14,-122.15053,37.6461
2022,2.1,-122.15053,37.6461
2023,1.9,-122.15053,37.6461
2023,1.28,-122.15053,37.6461
2023,1.68,-122.15053,37.6461
2022,2.59,-122.14684,37.64691
2022,2.24,-122.14684,37.64691
2022,2.58,-122.14684,37.64691
2023,2.3,-122.14684,37.64691
2023,2.41,-122.14684,37.64691
2022,46.24,-118.53161,34.22756
2022,47.16,-118.53161,34.22756
2023,44.57,-118.53161,34.22756
2022,41.97,-118.53148,34.22659
2022,42.93,-118.53148,34.22659
2023,40,-118.53148,34.22659
2022,43.03,-118.53026,34.22658
2022,43.92,-118.53026,34.22658
2023,41.21,-118.53026,34.22658
2022,93.43,-121.83844,37.66161
